block_id,chr,start_pos,end_pos,n_snps,physical_span_bp,pic,NA_col
blk1160,3,298342,298342,1,0,0.1002,NA
blk1161,3,298880,298880,1,0,0.2853,NA
blk1162,3,300300,300300,1,0,0.1968,NA
blk1163,3,300681,300681,1,0,0.2004,NA
blk1164,3,301997,302108,2,111,0.0518,NA
blk1165,3,304816,304816,1,0,0.1015,NA
blk1166,3,305861,305861,1,0,0.3217,NA
blk1167,3,306523,306523,1,0,0.2695,NA
blk1168,3,307444,307533,2,89,0.3356,NA
blk1169,3,307885,307885,1,0,0.3233,NA
blk1170,3,309461,309461,1,0,0.132,NA
blk1171,3,310620,310620,1,0,0.1589,NA
blk1172,3,312662,312662,1,0,0.4353,NA
blk1173,3,312869,312869,1,0,0.2815,NA
blk1174,3,313017,313049,2,32,0.1268,NA
blk1175,3,313306,313306,1,0,0.2638,NA
blk1176,3,313731,313731,1,0,0.0651,NA
blk1177,3,313956,313956,1,0,0.3132,NA
blk1178,3,315134,315134,1,0,0.2497,NA
blk1179,3,315878,315878,1,0,0.2139,NA
blk1180,3,316485,316485,1,0,0.124,NA
blk1181,3,317279,317279,1,0,0.15,NA
blk1182,3,318586,318586,1,0,0.3905,NA
blk1183,3,320204,320204,1,0,0.2221,NA
blk1184,3,320899,320899,1,0,0.3944,NA
blk1185,3,322086,322086,1,0,0.2063,NA
blk1186,3,322423,322423,1,0,0.2367,NA
blk1187,3,323463,323463,1,0,0.3047,NA
blk1188,3,323755,323755,1,0,0.2927,NA
blk1189,3,325294,325417,2,123,0.4047,NA
blk1190,3,326283,326384,2,101,0.2815,NA
blk1191,3,327076,327103,2,27,0.273,NA
blk1192,3,327580,327580,1,0,0.3965,NA
blk1193,3,328143,328143,1,0,0.2787,NA
blk1194,3,329094,329094,1,0,0.4278,NA
blk1195,3,329989,329989,1,0,0.3368,NA
blk1196,3,331118,331118,1,0,0.3973,NA
blk1197,3,331819,331819,1,0,0.2705,NA
blk1198,3,334033,334033,1,0,0.4002,NA
blk1199,3,334983,334983,1,0,0.2597,NA
blk1200,3,335623,335739,2,116,0.4218,NA
blk1201,3,336496,336496,1,0,0.1704,NA
blk1202,3,337104,337104,1,0,0.0647,NA
blk1203,3,337267,337267,1,0,0.338,NA
blk1204,3,337699,337699,1,0,0.1097,NA
blk1205,3,338153,338153,1,0,0.0965,NA
blk1206,3,340464,340464,1,0,0.2465,NA
blk1207,3,341102,341102,1,0,0.3313,NA
blk1208,3,341920,341920,1,0,0.4653,NA
blk1209,3,342648,342648,1,0,0.2227,NA
blk1210,3,343520,343520,1,0,0.2031,NA
blk1211,3,346706,346706,1,0,0.0512,NA
blk1212,3,347859,347958,2,99,0.2464,NA
blk1213,3,348879,348879,1,0,0.4286,NA
blk1214,3,349590,349590,1,0,0.2214,NA
blk1215,3,350953,350953,1,0,0.1858,NA
blk1216,3,354540,354540,1,0,0.3279,NA
blk1217,3,355426,355426,1,0,0.3909,NA
blk1218,3,355796,355796,1,0,0.1241,NA
blk1219,3,357034,357034,1,0,0.3336,NA
blk1220,3,359573,359573,1,0,0.2637,NA
blk1221,3,359972,359972,1,0,0.4844,NA
blk1222,3,360302,360302,1,0,0.0887,NA
blk1223,3,360565,360565,1,0,0.2948,NA
blk1224,3,361152,361152,1,0,0.2955,NA
blk1225,3,361598,361598,1,0,0.1121,NA
blk1226,3,361815,361815,1,0,0.1702,NA
blk1227,3,362664,362664,1,0,0.0762,NA
blk1228,3,362929,362929,1,0,0.1844,NA
blk1229,3,363484,363484,1,0,0.3546,NA
blk1230,3,365489,365489,1,0,0.1042,NA
blk1231,3,366306,366306,1,0,0.4957,NA
blk1232,3,367497,367497,1,0,0.2263,NA
blk1233,3,369159,369159,1,0,0.1914,NA
blk1234,3,369600,369689,2,89,0.22,NA
blk1235,3,371803,371803,1,0,0.2834,NA
blk1236,3,374799,374799,1,0,0.0538,NA
blk1237,3,375398,375398,1,0,0.3271,NA
blk1238,3,376171,376171,1,0,0.0662,NA
blk1239,3,377257,377257,1,0,0.0941,NA
blk1240,3,377978,377978,1,0,0.2192,NA
blk1241,3,378805,378805,1,0,0.2154,NA
blk1242,3,379219,379219,1,0,0.3695,NA
blk1243,3,380456,380521,2,65,0.1819,NA
blk1244,3,382310,382310,1,0,0.4372,NA
blk1245,3,383635,383635,1,0,0.2571,NA
blk1246,3,384665,384665,1,0,0.2298,NA
blk1247,3,385985,385985,1,0,0.0936,NA
blk1248,3,386588,386630,2,42,0.0801,NA
blk1249,3,386997,386997,1,0,0.223,NA
blk1250,3,387367,387367,1,0,0.0506,NA
blk1251,3,388745,388745,1,0,0.0615,NA
blk1252,3,389825,389825,1,0,0.4786,NA
blk1253,3,390120,390120,1,0,0.2149,NA
blk1254,3,394159,394159,1,0,0.1989,NA
blk1255,3,395634,395634,1,0,0.4894,NA
blk1256,3,395845,395845,1,0,0.0885,NA
blk1257,3,396405,396405,1,0,0.3628,NA
blk1258,3,396633,396633,1,0,0.0677,NA
blk1259,3,397324,397412,2,88,0.052,NA
blk1260,3,398643,398643,1,0,0.4993,NA
blk1261,3,399562,399562,1,0,0.1379,NA
blk1262,3,400958,400958,1,0,0.4894,NA
blk1263,3,401633,401633,1,0,0.3452,NA
blk1264,3,401929,402008,3,79,0.198,NA
blk1265,3,402058,402058,1,0,0.3955,NA
blk1266,3,404292,404292,1,0,0.2041,NA
blk1267,3,405802,405802,1,0,0.3551,NA
blk1268,3,408705,408705,1,0,0.1505,NA
blk1269,3,410374,410415,2,41,0.4186,NA
blk1270,3,411552,411552,1,0,0.1854,NA
blk1271,3,412553,412553,1,0,0.2751,NA
blk1272,3,413750,413750,1,0,0.1404,NA
blk1273,3,414149,414149,1,0,0.25,NA
blk1274,3,415050,415050,1,0,0.4417,NA
blk1275,3,415541,415541,1,0,0.4986,NA
blk1276,3,417485,417485,1,0,0.2573,NA
blk1277,3,417994,417994,1,0,0.1018,NA
blk1278,3,421156,421156,1,0,0.4868,NA
blk1279,3,426374,426374,1,0,0.1176,NA
blk1280,3,427386,427386,1,0,0.4302,NA
blk1281,3,428533,428533,1,0,0.2638,NA
blk1282,3,430715,430715,1,0,0.3576,NA
blk1283,3,431250,431250,1,0,0.0938,NA
blk1284,3,431589,431589,1,0,0.3026,NA
blk1285,3,433586,433586,1,0,0.4108,NA
blk1286,3,433862,433862,1,0,0.3293,NA
blk1287,3,434343,434343,1,0,0.1738,NA
blk1288,3,434990,434990,1,0,0.1912,NA
blk1289,3,435498,435498,1,0,0.3342,NA
blk1290,3,435746,435746,1,0,0.1287,NA
blk1291,3,436744,436744,1,0,0.1203,NA
blk1292,3,439048,439048,1,0,0.1427,NA
blk1293,3,439547,439591,2,44,0.1151,NA
blk1294,3,439716,439716,1,0,0.2012,NA
blk1295,3,440897,440897,1,0,0.1601,NA
blk1296,3,443899,443969,2,70,0.2213,NA
blk1297,3,444114,444114,1,0,0.3638,NA
blk1298,3,444326,444326,1,0,0.1412,NA
blk1299,3,446382,446382,1,0,0.1022,NA
blk1300,3,446521,446521,1,0,0.4967,NA
blk1301,3,448466,448540,2,74,0.3778,NA
blk1302,3,448918,448918,1,0,0.4753,NA
blk1303,3,449515,449515,1,0,0.2355,NA
blk1304,3,449773,449773,1,0,0.1506,NA
blk1305,3,451060,451060,1,0,0.3103,NA
blk1306,3,453811,453811,1,0,0.1406,NA
blk1307,3,454364,454364,1,0,0.0916,NA
blk1308,3,455027,455027,1,0,0.4179,NA
blk1309,3,455230,455230,1,0,0.3664,NA
blk1310,3,455434,455434,1,0,0.2385,NA
blk1311,3,455859,455859,1,0,0.3274,NA
blk1312,3,456347,456347,1,0,0.0631,NA
blk1313,3,457681,457681,1,0,0.1339,NA
blk1314,3,458363,458363,1,0,0.2498,NA
blk1315,3,458790,458790,1,0,0.06,NA
blk1316,3,459454,459454,1,0,0.0706,NA
blk1317,3,461022,461022,1,0,0.2979,NA
blk1318,3,461686,461686,1,0,0.3897,NA
blk1319,3,461966,461966,1,0,0.286,NA
blk1320,3,462603,462603,1,0,0.0909,NA
blk1321,3,463533,463533,1,0,0.4492,NA
blk1322,3,464038,464038,1,0,0.4954,NA
blk1323,3,464265,464265,1,0,0.223,NA
blk1324,3,465112,465112,1,0,0.2364,NA
blk1325,3,465419,465419,1,0,0.3921,NA
blk1326,3,466034,466034,1,0,0.3734,NA
blk1327,3,468933,468933,1,0,0.4372,NA
blk1328,3,469364,469364,1,0,0.3264,NA
blk1329,3,473314,473314,1,0,0.1839,NA
blk1330,3,475364,475368,2,4,0.2352,NA
blk1331,3,477188,477188,1,0,0.302,NA
blk1332,3,479656,479656,1,0,0.4089,NA
blk1333,3,480340,480340,1,0,0.3079,NA
blk1334,3,481939,481939,1,0,0.2735,NA
blk1335,3,483449,483449,1,0,0.1876,NA
blk1336,3,485897,485897,1,0,0.458,NA
blk1337,3,486575,486575,1,0,0.3871,NA
blk1338,3,487076,487076,1,0,0.1485,NA
blk1339,3,489240,489240,1,0,0.3658,NA
blk1340,3,490638,490638,1,0,0.0521,NA
blk1341,3,495192,495192,1,0,0.1797,NA
blk1342,3,496193,496193,1,0,0.268,NA
blk1343,4,1025,1025,1,0,0.2871,NA
blk1344,4,4084,4084,1,0,0.4365,NA
blk1345,4,5849,5849,1,0,0.0647,NA
blk1346,4,6219,6219,1,0,0.2579,NA
blk1347,4,6559,6559,1,0,0.2733,NA
blk1348,4,6686,6686,1,0,0.413,NA
blk1349,4,7025,7025,1,0,0.3099,NA
blk1350,4,14466,14466,1,0,0.376,NA
blk1351,4,15225,15225,1,0,0.4573,NA
blk1352,4,15359,15359,1,0,0.2326,NA
blk1353,4,17051,17051,1,0,0.2256,NA
blk1354,4,19453,19453,1,0,0.1166,NA
blk1355,4,19617,19617,1,0,0.4981,NA
blk1356,4,19851,19873,2,22,0.0933,NA
blk1357,4,20150,20150,1,0,0.0651,NA
blk1358,4,21123,21123,1,0,0.3389,NA
blk1359,4,21692,21692,1,0,0.1853,NA
blk1360,4,22009,22009,1,0,0.4124,NA
blk1361,4,22499,22499,1,0,0.2515,NA
blk1362,4,23978,23978,1,0,0.151,NA
blk1363,4,24112,24112,1,0,0.1024,NA
blk1364,4,24626,24626,1,0,0.3028,NA
blk1365,4,25578,25578,1,0,0.4456,NA
blk1366,4,28195,28195,1,0,0.2664,NA
blk1367,4,28382,28382,1,0,0.3533,NA
blk1368,4,28574,28574,1,0,0.3982,NA
blk1369,4,30394,30394,1,0,0.0775,NA
blk1370,4,31150,31150,1,0,0.1936,NA
blk1371,4,31289,31289,1,0,0.4597,NA
blk1372,4,32084,32084,1,0,0.0527,NA
blk1373,4,36820,36820,1,0,0.2305,NA
blk1374,4,37128,37128,1,0,0.2748,NA
blk1375,4,37650,37650,1,0,0.249,NA
blk1376,4,37912,37912,1,0,0.3235,NA
blk1377,4,38874,38874,1,0,0.3479,NA
blk1378,4,39738,39738,1,0,0.2454,NA
blk1379,4,40347,40347,1,0,0.2419,NA
blk1380,4,40501,40501,1,0,0.4977,NA
blk1381,4,40736,40736,1,0,0.2963,NA
blk1382,4,44330,44351,2,21,0.2524,NA
blk1383,4,44722,44722,1,0,0.3698,NA
blk1384,4,45999,46075,4,76,0.2144,NA
blk1385,4,46135,46169,2,34,0.1443,NA
blk1386,4,46876,46876,1,0,0.4522,NA
blk1387,4,47771,47771,1,0,0.3894,NA
blk1388,4,49527,49527,1,0,0.4073,NA
blk1389,4,50593,50593,1,0,0.0944,NA
blk1390,4,52545,52545,1,0,0.3241,NA
blk1391,4,53383,53383,1,0,0.0976,NA
blk1392,4,54148,54148,1,0,0.2242,NA
blk1393,4,55217,55217,1,0,0.4469,NA
blk1394,4,55724,55808,2,84,0.1702,NA
blk1395,4,56363,56363,1,0,0.067,NA
blk1396,4,57845,57845,1,0,0.3004,NA
blk1397,4,58260,58260,1,0,0.1381,NA
blk1398,4,60381,60381,1,0,0.2598,NA
blk1399,4,60617,60617,1,0,0.4798,NA
blk1400,4,62069,62133,2,64,0.0777,NA
blk1401,4,62203,62203,1,0,0.2903,NA
blk1402,4,62472,62547,3,75,0.1481,NA
blk1403,4,62884,62884,1,0,0.1693,NA
blk1404,4,64893,64893,1,0,0.1909,NA
blk1405,4,65504,65504,1,0,0.1197,NA
blk1406,4,66477,66477,1,0,0.3156,NA
blk1407,4,66846,66846,1,0,0.3451,NA
blk1408,4,68339,68339,1,0,0.1308,NA
blk1409,4,70976,70976,1,0,0.1547,NA
blk1410,4,71487,71487,1,0,0.0537,NA
blk1411,4,72248,72248,1,0,0.3781,NA
blk1412,4,72659,72659,1,0,0.3936,NA
blk1413,4,76149,76149,1,0,0.4609,NA
blk1414,4,76628,76728,2,100,0.2532,NA
blk1415,4,78493,78609,2,116,0.2655,NA
blk1416,4,79531,79531,1,0,0.0743,NA
blk1417,4,80694,80694,1,0,0.1933,NA
blk1418,4,81829,81829,1,0,0.0655,NA
blk1419,4,83926,83926,1,0,0.3452,NA
blk1420,4,84555,84555,1,0,0.4196,NA
blk1421,4,86205,86205,1,0,0.2568,NA
blk1422,4,86791,86791,1,0,0.3502,NA
blk1423,4,87230,87230,1,0,0.3702,NA
blk1424,4,87928,87928,1,0,0.1827,NA
blk1425,4,88201,88268,2,67,0.4414,NA
blk1426,4,88478,88478,1,0,0.1609,NA
blk1427,4,89748,89748,1,0,0.3695,NA
blk1428,4,91094,91094,1,0,0.1326,NA
blk1429,4,92510,92510,1,0,0.1273,NA
blk1430,4,93061,93061,1,0,0.4292,NA
blk1431,4,93315,93315,1,0,0.2412,NA
blk1432,4,94471,94471,1,0,0.2353,NA
blk1433,4,95116,95116,1,0,0.1164,NA
blk1434,4,95274,95274,1,0,0.3214,NA
blk1435,4,95967,95967,1,0,0.2148,NA
blk1436,4,96326,96326,1,0,0.4041,NA
blk1437,4,98136,98136,1,0,0.29,NA
blk1438,4,98588,98588,1,0,0.3893,NA
blk1439,4,98965,98965,1,0,0.2342,NA
blk1440,4,100824,100824,1,0,0.259,NA
blk1441,4,102215,102215,1,0,0.4534,NA
blk1442,4,102634,102634,1,0,0.2834,NA
blk1443,4,103637,103637,1,0,0.4425,NA
blk1444,4,105012,105012,1,0,0.4347,NA
blk1445,4,105259,105259,1,0,0.399,NA
blk1446,4,106250,106250,1,0,0.1307,NA
blk1447,4,106860,106860,1,0,0.1612,NA
blk1448,4,107466,107466,1,0,0.1638,NA
blk1449,4,108354,108354,1,0,0.1905,NA
blk1450,4,108667,108667,1,0,0.201,NA
blk1451,4,109044,109044,1,0,0.4068,NA
blk1452,4,110468,110468,1,0,0.0723,NA
blk1453,4,111979,111979,1,0,0.1976,NA
blk1454,4,112112,112112,1,0,0.2862,NA
blk1455,4,113059,113059,1,0,0.3302,NA
blk1456,4,113794,113794,1,0,0.0583,NA
blk1457,4,113923,113923,1,0,0.1401,NA
blk1458,4,114056,114056,1,0,0.1256,NA
blk1459,4,114738,114738,1,0,0.0924,NA
blk1460,4,114951,114951,1,0,0.1693,NA
blk1461,4,117895,117895,1,0,0.4641,NA
blk1462,4,118446,118446,1,0,0.1096,NA
blk1463,4,119692,119692,1,0,0.1959,NA
blk1464,4,124425,124465,2,40,0.3597,NA
blk1465,4,126565,126587,2,22,0.1244,NA
blk1466,4,127054,127054,1,0,0.0806,NA
blk1467,4,127632,127632,1,0,0.3432,NA
blk1468,4,128059,128059,1,0,0.1776,NA
blk1469,4,130104,130104,1,0,0.3168,NA
blk1470,4,136220,136220,1,0,0.1539,NA
blk1471,4,139050,139050,1,0,0.4977,NA
blk1472,4,139264,139381,2,117,0.2686,NA
blk1473,4,140529,140529,1,0,0.2873,NA
blk1474,4,141222,141222,1,0,0.0791,NA
blk1475,4,143935,143935,1,0,0.4601,NA
blk1476,4,144410,144410,1,0,0.202,NA
blk1477,4,146264,146264,1,0,0.3523,NA
blk1478,4,146910,146910,1,0,0.1487,NA
blk1479,4,148629,148629,1,0,0.3398,NA
blk1480,4,149009,149009,1,0,0.0989,NA
blk1481,4,150421,150421,1,0,0.2659,NA
blk1482,4,153867,153867,1,0,0.2412,NA
blk1483,4,155066,155066,1,0,0.311,NA
blk1484,4,155425,155425,1,0,0.1614,NA
blk1485,4,155986,155986,1,0,0.2951,NA
blk1486,4,157068,157068,1,0,0.1541,NA
blk1487,4,157917,157917,1,0,0.0566,NA
blk1488,4,158653,158653,1,0,0.4589,NA
blk1489,4,160799,160799,1,0,0.1329,NA
blk1490,4,165383,165383,1,0,0.0617,NA
blk1491,4,165611,165611,1,0,0.0574,NA
blk1492,4,167465,167465,1,0,0.2261,NA
blk1493,4,168665,168665,1,0,0.1142,NA
blk1494,4,169943,169943,1,0,0.0928,NA
blk1495,4,170208,170208,1,0,0.4236,NA
blk1496,4,172501,172501,1,0,0.4861,NA
blk1497,4,173326,173326,1,0,0.1563,NA
blk1498,4,173964,173964,1,0,0.1727,NA
blk1499,4,176710,176710,1,0,0.0867,NA
blk1500,4,178201,178201,1,0,0.3063,NA
blk1501,4,178839,178839,1,0,0.1446,NA
blk1502,4,180140,180140,1,0,0.2439,NA
blk1503,4,180753,180753,1,0,0.1893,NA
blk1504,4,180983,181067,2,84,0.2561,NA
blk1505,4,181658,181658,1,0,0.1768,NA
blk1506,4,181878,181878,1,0,0.385,NA
blk1507,4,182111,182111,1,0,0.3041,NA
blk1508,4,183521,183521,1,0,0.2414,NA
blk1509,4,183958,183958,1,0,0.3822,NA
blk1510,4,185367,185405,2,38,0.1536,NA
blk1511,4,186899,186907,2,8,0.4701,NA
blk1512,4,187159,187280,2,121,0.3887,NA
blk1513,4,187962,187962,1,0,0.0792,NA
blk1514,4,188900,188900,1,0,0.4794,NA
blk1515,4,190979,190979,1,0,0.251,NA
blk1516,4,192091,192091,1,0,0.1537,NA
blk1517,4,192736,192736,1,0,0.1362,NA
blk1518,4,193399,193404,2,5,0.1799,NA
blk1519,4,195936,195936,1,0,0.0909,NA
blk1520,4,199106,199106,1,0,0.246,NA
blk1521,4,199500,199500,1,0,0.4147,NA
blk1522,4,199709,199709,1,0,0.265,NA
blk1523,4,200787,200787,1,0,0.4021,NA
blk1524,4,201392,201392,1,0,0.1353,NA
blk1525,4,201580,201585,2,5,0.0605,NA
blk1526,4,202943,202943,1,0,0.1502,NA
blk1527,4,204442,204442,1,0,0.1349,NA
blk1528,4,205224,205224,1,0,0.4549,NA
blk1529,4,205732,205732,1,0,0.4847,NA
blk1530,4,205858,205858,1,0,0.132,NA
blk1531,4,206180,206180,1,0,0.1668,NA
blk1532,4,206559,206559,1,0,0.3436,NA
blk1533,4,207234,207234,1,0,0.2235,NA
blk1534,4,207668,207668,1,0,0.077,NA
blk1535,4,208531,208531,1,0,0.0707,NA
blk1536,4,209310,209310,1,0,0.3816,NA
blk1537,4,210026,210026,1,0,0.4839,NA
blk1538,4,210325,210325,1,0,0.4638,NA
blk1539,4,211653,211653,1,0,0.1856,NA
blk1540,4,211787,211884,2,97,0.1496,NA
blk1541,4,213689,213689,1,0,0.0903,NA
blk1542,4,216058,216058,1,0,0.2965,NA
blk1543,4,216530,216561,2,31,0.3705,NA
blk1544,4,217668,217668,1,0,0.2512,NA
blk1545,4,218019,218019,1,0,0.3126,NA
blk1546,4,220465,220465,1,0,0.0587,NA
blk1547,4,222591,222591,1,0,0.0743,NA
blk1548,4,223504,223504,1,0,0.2228,NA
blk1549,4,223870,223870,1,0,0.3908,NA
blk1550,4,224164,224164,1,0,0.2615,NA
blk1551,4,225442,225442,1,0,0.4446,NA
blk1552,4,226624,226624,1,0,0.4044,NA
blk1553,4,227661,227661,1,0,0.3802,NA
blk1554,4,230068,230068,1,0,0.2643,NA
blk1555,4,231498,231498,1,0,0.0954,NA
blk1556,4,233163,233163,1,0,0.1,NA
blk1557,4,234733,234733,1,0,0.4846,NA
blk1558,4,235504,235504,1,0,0.0735,NA
blk1559,4,236219,236219,1,0,0.4069,NA
blk1560,4,236816,236896,2,80,0.3724,NA
blk1561,4,238136,238136,1,0,0.0652,NA
blk1562,4,238852,238852,1,0,0.1506,NA
blk1563,4,239235,239235,1,0,0.34,NA
blk1564,4,240426,240443,2,17,0.2244,NA
blk1565,4,242129,242129,1,0,0.1567,NA
blk1566,4,244182,244182,1,0,0.4586,NA
blk1567,4,245390,245390,1,0,0.2782,NA
blk1568,4,245745,245745,1,0,0.2736,NA
blk1569,4,250638,250638,1,0,0.2647,NA
blk1570,4,250851,250851,1,0,0.2848,NA
blk1571,4,251556,251556,1,0,0.4367,NA
blk1572,4,251878,251878,1,0,0.2855,NA
blk1573,4,252894,252894,1,0,0.2813,NA
blk1574,4,253100,253100,1,0,0.1883,NA
blk1575,4,253588,253588,1,0,0.0593,NA
blk1576,4,253820,253820,1,0,0.3582,NA
blk1577,4,256824,256824,1,0,0.3752,NA
blk1578,4,257612,257612,1,0,0.0552,NA
blk1579,4,258831,258831,1,0,0.3292,NA
blk1580,4,259313,259313,1,0,0.3189,NA
blk1581,4,260093,260093,1,0,0.3221,NA
blk1582,4,260509,260583,2,74,0.1834,NA
blk1583,4,261108,261225,3,117,0.4347,NA
blk1584,4,261688,261688,1,0,0.0533,NA
blk1585,4,262537,262537,1,0,0.286,NA
blk1586,4,265263,265263,1,0,0.1265,NA
blk1587,4,265525,265525,1,0,0.3494,NA
blk1588,4,266160,266160,1,0,0.4226,NA
blk1589,4,268039,268039,1,0,0.248,NA
blk1590,4,268663,268663,1,0,0.1106,NA
blk1591,4,268863,268863,1,0,0.074,NA
blk1592,4,270376,270376,1,0,0.4875,NA
blk1593,4,271901,271901,1,0,0.0944,NA
blk1594,4,272638,272638,1,0,0.4363,NA
blk1595,4,272954,272954,1,0,0.1517,NA
blk1596,4,273501,273501,1,0,0.4387,NA
blk1597,4,274518,274518,1,0,0.1044,NA
blk1598,4,275071,275071,1,0,0.2578,NA
blk1599,4,276234,276234,1,0,0.1511,NA
blk1600,4,277624,277624,1,0,0.253,NA
blk1601,4,278564,278564,1,0,0.076,NA
blk1602,4,279422,279422,1,0,0.4453,NA
blk1603,4,280482,280482,1,0,0.366,NA
blk1604,4,281055,281055,1,0,0.2475,NA
blk1605,4,281551,281551,1,0,0.4029,NA
blk1606,4,281700,281700,1,0,0.4578,NA
blk1607,4,283391,283391,1,0,0.3696,NA
blk1608,4,285117,285117,1,0,0.1058,NA
blk1609,4,285666,285675,2,9,0.1008,NA
blk1610,4,285955,286078,2,123,0.4053,NA
blk1611,4,286930,286930,1,0,0.4794,NA
blk1612,4,287723,287723,1,0,0.284,NA
blk1613,4,288090,288090,1,0,0.4044,NA
blk1614,4,290615,290702,2,87,0.293,NA
blk1615,4,292906,292906,1,0,0.4158,NA
blk1616,4,294028,294028,1,0,0.2509,NA
blk1617,4,295707,295707,1,0,0.2938,NA
blk1618,4,296220,296300,2,80,0.1745,NA
blk1619,4,296592,296592,1,0,0.4739,NA
blk1620,4,297993,298077,2,84,0.4303,NA
blk1621,4,301275,301275,1,0,0.4507,NA
blk1622,4,303848,303848,1,0,0.214,NA
blk1623,4,303995,303995,1,0,0.0922,NA
blk1624,4,304372,304372,1,0,0.3369,NA
blk1625,4,305394,305394,1,0,0.3157,NA
blk1626,4,307285,307306,2,21,0.1109,NA
blk1627,4,307648,307648,1,0,0.1688,NA
blk1628,4,308772,308772,1,0,0.3571,NA
blk1629,4,310733,310733,1,0,0.1379,NA
blk1630,4,311801,311801,1,0,0.0537,NA
blk1631,4,312173,312173,1,0,0.3044,NA
blk1632,4,313223,313223,1,0,0.0783,NA
blk1633,4,313622,313622,1,0,0.4407,NA
blk1634,4,315519,315519,1,0,0.1926,NA
blk1635,4,317607,317607,1,0,0.122,NA
blk1636,4,317976,317976,1,0,0.2269,NA
blk1637,4,318945,318945,1,0,0.172,NA
blk1638,4,319865,319865,1,0,0.488,NA
blk1639,4,322341,322341,1,0,0.4274,NA
blk1640,4,322661,322661,1,0,0.343,NA
blk1641,4,324538,324538,1,0,0.1986,NA
blk1642,4,324931,324931,1,0,0.2172,NA
blk1643,4,326739,326739,1,0,0.4341,NA
blk1644,4,327200,327200,1,0,0.1096,NA
blk1645,4,327510,327585,2,75,0.3608,NA
blk1646,4,330044,330044,1,0,0.3367,NA
blk1647,4,330979,330979,1,0,0.2614,NA
blk1648,4,333884,333884,1,0,0.4587,NA
blk1649,4,335097,335099,2,2,0.2882,NA
blk1650,4,335241,335241,1,0,0.3576,NA
blk1651,4,336639,336639,1,0,0.4778,NA
blk1652,4,338454,338454,1,0,0.4494,NA
blk1653,4,339186,339186,1,0,0.1698,NA
blk1654,4,340633,340633,1,0,0.0898,NA
blk1655,4,340983,340983,1,0,0.3069,NA
blk1656,4,341261,341261,1,0,0.0951,NA
blk1657,4,343923,343923,1,0,0.4844,NA
blk1658,4,344731,344731,1,0,0.2548,NA
blk1659,4,345298,345298,1,0,0.3922,NA
blk1660,4,345972,345972,1,0,0.424,NA
blk1661,4,346371,346391,2,20,0.3885,NA
blk1662,4,346855,346855,1,0,0.1026,NA
blk1663,4,347112,347112,1,0,0.1672,NA
blk1664,4,347407,347407,1,0,0.2034,NA
blk1665,4,348852,348852,1,0,0.0704,NA
blk1666,4,349015,349015,1,0,0.2051,NA
blk1667,4,349448,349448,1,0,0.1366,NA
blk1668,4,350564,350564,1,0,0.0727,NA
blk1669,4,351354,351354,1,0,0.1861,NA
blk1670,4,352431,352431,1,0,0.436,NA
blk1671,4,356343,356343,1,0,0.2671,NA
blk1672,4,358076,358181,2,105,0.296,NA
blk1673,4,358764,358764,1,0,0.115,NA
blk1674,4,360504,360504,1,0,0.1706,NA
blk1675,4,363962,363962,1,0,0.2613,NA
blk1676,4,364161,364161,1,0,0.4053,NA
blk1677,4,366863,366863,1,0,0.077,NA
blk1678,4,367826,367826,1,0,0.2185,NA
blk1679,4,368309,368309,1,0,0.0798,NA
blk1680,4,369128,369171,2,43,0.2634,NA
blk1681,4,370648,370648,1,0,0.0849,NA
blk1682,4,373228,373228,1,0,0.2564,NA
blk1683,4,373930,373930,1,0,0.0903,NA
blk1684,4,376155,376155,1,0,0.0904,NA
blk1685,4,376368,376368,1,0,0.3277,NA
blk1686,4,376936,376936,1,0,0.4406,NA
blk1687,4,380887,380887,1,0,0.2448,NA
blk1688,4,381323,381323,1,0,0.078,NA
blk1689,4,385123,385123,1,0,0.4676,NA
blk1690,4,385669,385669,1,0,0.2169,NA
blk1691,4,387052,387052,1,0,0.08,NA
blk1692,4,387872,387872,1,0,0.0862,NA
blk1693,4,388011,388011,1,0,0.246,NA
blk1694,4,388482,388482,1,0,0.1842,NA
blk1695,4,388864,388949,3,85,0.3222,NA
blk1696,4,389337,389337,1,0,0.4431,NA
blk1697,4,389598,389598,1,0,0.1647,NA
blk1698,4,390521,390521,1,0,0.3505,NA
blk1699,4,395219,395219,1,0,0.1999,NA
blk1700,4,396579,396579,1,0,0.0895,NA
blk1701,4,397362,397362,1,0,0.1179,NA
blk1702,4,397556,397556,1,0,0.3114,NA
blk1703,4,398122,398244,2,122,0.2942,NA
blk1704,4,400281,400281,1,0,0.2621,NA
blk1705,4,400964,400964,1,0,0.1208,NA
blk1706,4,401107,401107,1,0,0.4822,NA
blk1707,4,402488,402488,1,0,0.3845,NA
blk1708,4,402721,402721,1,0,0.2894,NA
blk1709,4,403620,403697,2,77,0.4415,NA
blk1710,4,405036,405036,1,0,0.0523,NA
blk1711,4,409238,409356,2,118,0.1753,NA
blk1712,4,410298,410298,1,0,0.4415,NA
blk1713,4,411064,411064,1,0,0.2346,NA
blk1714,4,414059,414059,1,0,0.0581,NA
blk1715,4,414273,414273,1,0,0.3764,NA
blk1716,4,414705,414705,1,0,0.4295,NA
blk1717,4,414984,414984,1,0,0.3738,NA
blk1718,4,416837,416837,1,0,0.4559,NA
blk1719,4,418724,418724,1,0,0.3889,NA
